postal,active_total,candidate_total,delta_total,active_bus,candidate_bus,delta_bus,active_covered_ratio,candidate_covered_ratio,delta_covered_ratio,active_state,candidate_state,active_routing_type,candidate_routing_type
058775,74.4,74.4,0.0,100.0,100.0,0.0,0.435,0.435,0.0,SCORED,SCORED,sheltered,sheltered
058776,75.1,75.1,0.0,100.0,100.0,0.0,0.452,0.452,0.0,SCORED,SCORED,sheltered,sheltered
058777,74.4,74.4,0.0,100.0,100.0,0.0,0.434,0.434,0.0,SCORED,SCORED,sheltered,sheltered
058778,73.3,73.3,0.0,100.0,100.0,0.0,0.407,0.407,0.0,SCORED,SCORED,sheltered,sheltered
058779,72.4,72.4,0.0,100.0,100.0,0.0,0.386,0.386,0.0,SCORED,SCORED,sheltered,sheltered
058780,73.2,73.2,0.0,100.0,100.0,0.0,0.405,0.405,0.0,SCORED,SCORED,sheltered,sheltered
058781,72.5,72.5,0.0,100.0,100.0,0.0,0.388,0.388,0.0,SCORED,SCORED,sheltered,sheltered
058782,71.0,71.0,0.0,100.0,100.0,0.0,0.366,0.366,0.0,SCORED,SCORED,sheltered,sheltered
058784,70.9,70.9,0.0,100.0,100.0,0.0,0.365,0.365,0.0,SCORED,SCORED,sheltered,sheltered
058786,70.7,70.7,0.0,100.0,100.0,0.0,0.364,0.364,0.0,SCORED,SCORED,sheltered,sheltered
058788,70.5,70.5,0.0,100.0,100.0,0.0,0.362,0.362,0.0,SCORED,SCORED,sheltered,sheltered
058790,67.8,67.8,0.0,100.0,100.0,0.0,0.337,0.337,0.0,SCORED,SCORED,sheltered,sheltered
058791,72.5,72.5,0.0,100.0,100.0,0.0,0.387,0.387,0.0,SCORED,SCORED,sheltered,sheltered
058792,71.2,71.2,0.0,100.0,100.0,0.0,0.369,0.369,0.0,SCORED,SCORED,sheltered,sheltered
058793,71.7,71.7,0.0,100.0,100.0,0.0,0.374,0.374,0.0,SCORED,SCORED,sheltered,sheltered
058794,68.1,68.1,0.0,100.0,100.0,0.0,0.34,0.34,0.0,SCORED,SCORED,sheltered,sheltered
058796,65.6,65.6,0.0,100.0,100.0,0.0,0.14,0.14,0.0,SCORED,SCORED,sheltered,sheltered
058798,65.8,65.8,0.0,100.0,100.0,0.0,0.17,0.17,0.0,SCORED,SCORED,sheltered,sheltered
058800,66.3,66.8,0.5,97.4,100.0,2.6,0.195,0.195,0.0,SCORED,SCORED,sheltered,sheltered
058801,73.5,73.5,0.0,100.0,100.0,0.0,0.362,0.362,0.0,SCORED,SCORED,sheltered,sheltered
058803,66.7,66.7,0.0,100.0,100.0,0.0,0.193,0.193,0.0,SCORED,SCORED,sheltered,sheltered
058804,66.4,66.9,0.5,97.4,100.0,2.6,0.198,0.198,0.0,SCORED,SCORED,sheltered,sheltered
058805,74.6,74.6,0.0,100.0,100.0,0.0,0.389,0.389,0.0,SCORED,SCORED,sheltered,sheltered
058806,66.8,67.3,0.5,97.4,100.0,2.6,0.209,0.209,0.0,SCORED,SCORED,sheltered,sheltered
058807,74.7,74.7,0.0,100.0,100.0,0.0,0.394,0.394,0.0,SCORED,SCORED,sheltered,sheltered
058808,66.9,67.5,0.6,97.4,100.0,2.6,0.212,0.212,0.0,SCORED,SCORED,sheltered,sheltered
058809,68.9,68.9,0.0,100.0,100.0,0.0,0.248,0.248,0.0,SCORED,SCORED,sheltered,sheltered
058810,66.4,67.0,0.6,97.4,100.0,2.6,0.199,0.199,0.0,SCORED,SCORED,sheltered,sheltered
058811,69.1,69.1,0.0,100.0,100.0,0.0,0.253,0.253,0.0,SCORED,SCORED,sheltered,sheltered
058812,67.1,67.1,0.0,100.0,100.0,0.0,0.178,0.178,0.0,SCORED,SCORED,sheltered,sheltered
058813,73.4,73.4,0.0,100.0,100.0,0.0,0.359,0.359,0.0,SCORED,SCORED,sheltered,sheltered
058814,67.2,67.2,0.0,100.0,100.0,0.0,0.18,0.18,0.0,SCORED,SCORED,sheltered,sheltered
058815,73.8,73.8,0.0,100.0,100.0,0.0,0.369,0.369,0.0,SCORED,SCORED,sheltered,sheltered
058816,67.1,67.1,0.0,100.0,100.0,0.0,0.178,0.178,0.0,SCORED,SCORED,sheltered,sheltered
058817,74.0,74.0,0.0,100.0,100.0,0.0,0.375,0.375,0.0,SCORED,SCORED,sheltered,sheltered
058818,68.7,68.7,0.0,100.0,100.0,0.0,0.243,0.243,0.0,SCORED,SCORED,sheltered,sheltered
058819,73.3,73.3,0.0,100.0,100.0,0.0,0.332,0.332,0.0,SCORED,SCORED,sheltered,sheltered
058820,68.9,68.9,0.0,100.0,100.0,0.0,0.247,0.247,0.0,SCORED,SCORED,sheltered,sheltered
058821,73.4,73.4,0.0,100.0,100.0,0.0,0.334,0.334,0.0,SCORED,SCORED,sheltered,sheltered
058822,69.6,69.6,0.0,100.0,100.0,0.0,0.264,0.264,0.0,SCORED,SCORED,sheltered,sheltered
058823,73.4,73.4,0.0,100.0,100.0,0.0,0.336,0.336,0.0,SCORED,SCORED,sheltered,sheltered
058824,68.5,68.5,0.0,100.0,100.0,0.0,0.212,0.212,0.0,SCORED,SCORED,sheltered,sheltered
058825,73.4,73.4,0.0,100.0,100.0,0.0,0.336,0.336,0.0,SCORED,SCORED,sheltered,sheltered
058826,68.5,68.5,0.0,100.0,100.0,0.0,0.213,0.213,0.0,SCORED,SCORED,sheltered,sheltered
058827,73.4,73.4,0.0,100.0,100.0,0.0,0.334,0.334,0.0,SCORED,SCORED,sheltered,sheltered
058828,70.9,70.9,0.0,100.0,100.0,0.0,0.298,0.298,0.0,SCORED,SCORED,sheltered,sheltered
058829,74.2,74.2,0.0,100.0,100.0,0.0,0.355,0.355,0.0,SCORED,SCORED,sheltered,sheltered
058830,72.0,72.0,0.0,100.0,100.0,0.0,0.301,0.301,0.0,SCORED,SCORED,sheltered,sheltered
058831,74.8,74.8,0.0,100.0,100.0,0.0,0.371,0.371,0.0,SCORED,SCORED,sheltered,sheltered
058832,69.4,69.4,0.0,100.0,100.0,0.0,0.235,0.235,0.0,SCORED,SCORED,sheltered,sheltered
058833,72.3,72.3,0.0,100.0,100.0,0.0,0.307,0.307,0.0,SCORED,SCORED,sheltered,sheltered
058834,70.6,70.6,0.0,100.0,100.0,0.0,0.265,0.265,0.0,SCORED,SCORED,sheltered,sheltered
058835,70.7,70.7,0.0,100.0,100.0,0.0,0.266,0.266,0.0,SCORED,SCORED,sheltered,sheltered
058836,70.6,70.6,0.0,100.0,100.0,0.0,0.266,0.266,0.0,SCORED,SCORED,sheltered,sheltered
058837,78.5,78.5,0.0,100.0,100.0,0.0,0.464,0.464,0.0,SCORED,SCORED,sheltered,sheltered
058838,78.7,78.7,0.0,100.0,100.0,0.0,0.468,0.468,0.0,SCORED,SCORED,sheltered,sheltered
058839,81.4,81.4,0.0,100.0,100.0,0.0,0.536,0.536,0.0,SCORED,SCORED,sheltered,sheltered
058840,69.1,69.1,0.0,100.0,100.0,0.0,0.226,0.226,0.0,SCORED,SCORED,sheltered,sheltered
058841,66.3,67.0,0.7,100.0,100.0,0.0,0.208,0.25,0.042,SCORED,SCORED,sheltered,sheltered
058917,76.9,76.9,0.0,100.0,100.0,0.0,0.449,0.449,0.0,SCORED,SCORED,sheltered,sheltered
058918,77.3,77.3,0.0,100.0,100.0,0.0,0.457,0.457,0.0,SCORED,SCORED,sheltered,sheltered
058919,73.4,73.4,0.0,100.0,100.0,0.0,0.336,0.336,0.0,SCORED,SCORED,sheltered,sheltered
058921,73.3,73.3,0.0,100.0,100.0,0.0,0.334,0.334,0.0,SCORED,SCORED,sheltered,sheltered
058922,77.8,77.8,0.0,100.0,100.0,0.0,0.471,0.471,0.0,SCORED,SCORED,sheltered,sheltered
058923,83.2,83.2,0.0,100.0,100.0,0.0,0.579,0.579,0.0,SCORED,SCORED,sheltered,sheltered
058925,83.1,83.1,0.0,100.0,100.0,0.0,0.578,0.578,0.0,SCORED,SCORED,sheltered,sheltered
058926,83.6,83.6,0.0,100.0,100.0,0.0,0.59,0.59,0.0,SCORED,SCORED,sheltered,sheltered
058927,83.0,83.0,0.0,100.0,100.0,0.0,0.576,0.576,0.0,SCORED,SCORED,sheltered,sheltered
058928,83.5,83.5,0.0,100.0,100.0,0.0,0.588,0.588,0.0,SCORED,SCORED,sheltered,sheltered
058929,82.8,82.8,0.0,100.0,100.0,0.0,0.57,0.57,0.0,SCORED,SCORED,sheltered,sheltered
058930,83.3,83.3,0.0,100.0,100.0,0.0,0.583,0.583,0.0,SCORED,SCORED,sheltered,sheltered
058931,82.4,82.4,0.0,100.0,100.0,0.0,0.566,0.566,0.0,SCORED,SCORED,sheltered,sheltered
058932,82.8,82.8,0.0,100.0,100.0,0.0,0.571,0.571,0.0,SCORED,SCORED,sheltered,sheltered
058933,82.4,82.4,0.0,100.0,100.0,0.0,0.566,0.566,0.0,SCORED,SCORED,sheltered,sheltered
058934,82.4,82.4,0.0,100.0,100.0,0.0,0.566,0.566,0.0,SCORED,SCORED,sheltered,sheltered
058935,93.9,93.9,0.0,100.0,100.0,0.0,0.847,0.847,0.0,SCORED,SCORED,sheltered,sheltered
058936,79.7,79.7,0.0,100.0,100.0,0.0,0.517,0.517,0.0,SCORED,SCORED,sheltered,sheltered
058937,94.6,94.6,0.0,100.0,100.0,0.0,0.864,0.864,0.0,SCORED,SCORED,sheltered,sheltered
058938,94.3,94.3,0.0,100.0,100.0,0.0,0.857,0.857,0.0,SCORED,SCORED,sheltered,sheltered
058939,94.8,94.8,0.0,100.0,100.0,0.0,0.869,0.869,0.0,SCORED,SCORED,sheltered,sheltered
058940,80.4,80.4,0.0,100.0,100.0,0.0,0.535,0.535,0.0,SCORED,SCORED,sheltered,sheltered
058941,75.8,75.8,0.0,100.0,100.0,0.0,0.395,0.395,0.0,SCORED,SCORED,sheltered,sheltered
058942,80.8,80.8,0.0,100.0,100.0,0.0,0.544,0.544,0.0,SCORED,SCORED,sheltered,sheltered
058943,75.9,75.9,0.0,100.0,100.0,0.0,0.398,0.398,0.0,SCORED,SCORED,sheltered,sheltered
058944,81.0,81.0,0.0,100.0,100.0,0.0,0.55,0.55,0.0,SCORED,SCORED,sheltered,sheltered
058945,82.9,82.9,0.0,100.0,100.0,0.0,0.574,0.574,0.0,SCORED,SCORED,sheltered,sheltered
058946,75.9,75.9,0.0,100.0,100.0,0.0,0.399,0.399,0.0,SCORED,SCORED,sheltered,sheltered
058948,75.9,75.9,0.0,100.0,100.0,0.0,0.398,0.398,0.0,SCORED,SCORED,sheltered,sheltered
058950,95.5,95.5,0.0,100.0,100.0,0.0,0.887,0.887,0.0,SCORED,SCORED,sheltered,sheltered
058954,95.7,95.7,0.0,100.0,100.0,0.0,0.893,0.893,0.0,SCORED,SCORED,sheltered,sheltered
058955,94.0,94.0,0.0,100.0,100.0,0.0,0.85,0.85,0.0,SCORED,SCORED,sheltered,sheltered
058956,93.5,93.5,0.0,100.0,100.0,0.0,0.837,0.837,0.0,SCORED,SCORED,sheltered,sheltered
058957,93.1,93.1,0.0,100.0,100.0,0.0,0.827,0.827,0.0,SCORED,SCORED,sheltered,sheltered
058958,93.6,93.6,0.0,100.0,100.0,0.0,0.839,0.839,0.0,SCORED,SCORED,sheltered,sheltered
058959,90.7,90.7,0.0,100.0,100.0,0.0,0.767,0.767,0.0,SCORED,SCORED,sheltered,sheltered
058960,87.3,87.3,0.0,100.0,100.0,0.0,0.682,0.682,0.0,SCORED,SCORED,sheltered,sheltered
058961,89.4,89.4,0.0,100.0,100.0,0.0,0.734,0.734,0.0,SCORED,SCORED,sheltered,sheltered
058962,89.2,89.2,0.0,100.0,100.0,0.0,0.729,0.729,0.0,SCORED,SCORED,sheltered,sheltered
058963,89.3,89.3,0.0,100.0,100.0,0.0,0.733,0.733,0.0,SCORED,SCORED,sheltered,sheltered
058964,89.0,89.0,0.0,100.0,100.0,0.0,0.725,0.725,0.0,SCORED,SCORED,sheltered,sheltered
058965,88.4,88.4,0.0,100.0,100.0,0.0,0.71,0.71,0.0,SCORED,SCORED,sheltered,sheltered
058966,86.7,86.7,0.0,100.0,100.0,0.0,0.668,0.668,0.0,SCORED,SCORED,sheltered,sheltered
058967,78.7,78.7,0.0,100.0,100.0,0.0,0.468,0.468,0.0,SCORED,SCORED,sheltered,sheltered
058968,78.0,78.0,0.0,100.0,100.0,0.0,0.45,0.45,0.0,SCORED,SCORED,sheltered,sheltered
058969,74.7,74.7,0.0,100.0,100.0,0.0,0.393,0.393,0.0,SCORED,SCORED,sheltered,sheltered
058971,75.5,75.5,0.0,100.0,100.0,0.0,0.412,0.412,0.0,SCORED,SCORED,sheltered,sheltered
058972,74.7,74.7,0.0,100.0,100.0,0.0,0.392,0.392,0.0,SCORED,SCORED,sheltered,sheltered
059011,74.6,74.6,0.0,100.0,100.0,0.0,0.365,0.365,0.0,SCORED,SCORED,sheltered,sheltered
059012,73.3,73.3,0.0,100.0,100.0,0.0,0.333,0.333,0.0,SCORED,SCORED,sheltered,sheltered
059013,73.2,73.2,0.0,100.0,100.0,0.0,0.329,0.329,0.0,SCORED,SCORED,sheltered,sheltered
059014,73.0,73.0,0.0,100.0,100.0,0.0,0.326,0.326,0.0,SCORED,SCORED,sheltered,sheltered
059015,72.9,72.9,0.0,100.0,100.0,0.0,0.322,0.322,0.0,SCORED,SCORED,sheltered,sheltered
059016,72.7,72.7,0.0,100.0,100.0,0.0,0.317,0.317,0.0,SCORED,SCORED,sheltered,sheltered
059017,76.8,76.8,0.0,100.0,100.0,0.0,0.42,0.42,0.0,SCORED,SCORED,sheltered,sheltered
059018,77.1,77.1,0.0,100.0,100.0,0.0,0.427,0.427,0.0,SCORED,SCORED,sheltered,sheltered
059019,77.3,77.3,0.0,100.0,100.0,0.0,0.433,0.433,0.0,SCORED,SCORED,sheltered,sheltered
059020,77.5,77.5,0.0,100.0,100.0,0.0,0.438,0.438,0.0,SCORED,SCORED,sheltered,sheltered
059021,77.7,77.7,0.0,100.0,100.0,0.0,0.442,0.442,0.0,SCORED,SCORED,sheltered,sheltered
059022,77.8,77.8,0.0,100.0,100.0,0.0,0.444,0.444,0.0,SCORED,SCORED,sheltered,sheltered
059024,91.9,91.9,0.0,100.0,100.0,0.0,0.797,0.797,0.0,SCORED,SCORED,sheltered,sheltered
059025,92.3,92.3,0.0,100.0,100.0,0.0,0.807,0.807,0.0,SCORED,SCORED,sheltered,sheltered
059026,77.8,77.8,0.0,100.0,100.0,0.0,0.444,0.444,0.0,SCORED,SCORED,sheltered,sheltered
059027,91.9,91.9,0.0,100.0,100.0,0.0,0.799,0.799,0.0,SCORED,SCORED,sheltered,sheltered
059028,95.0,95.0,0.0,100.0,100.0,0.0,0.874,0.874,0.0,SCORED,SCORED,sheltered,sheltered
059029,95.7,95.7,0.0,100.0,100.0,0.0,0.891,0.891,0.0,SCORED,SCORED,sheltered,sheltered
059108,58.6,78.6,20.0,0.0,100.0,100.0,0.464,0.464,0.0,SCORED,SCORED,sheltered,sheltered
059186,70.7,70.7,0.0,100.0,100.0,0.0,0.338,0.338,0.0,SCORED,SCORED,sheltered,sheltered
059187,71.2,71.2,0.0,100.0,100.0,0.0,0.343,0.343,0.0,SCORED,SCORED,sheltered,sheltered
059188,74.9,74.9,0.0,100.0,100.0,0.0,0.373,0.373,0.0,SCORED,SCORED,sheltered,sheltered
059189,74.9,74.9,0.0,100.0,100.0,0.0,0.372,0.372,0.0,SCORED,SCORED,sheltered,sheltered
059190,66.9,66.9,0.0,100.0,100.0,0.0,0.305,0.305,0.0,SCORED,SCORED,sheltered,sheltered
059191,75.5,75.5,0.0,100.0,100.0,0.0,0.389,0.389,0.0,SCORED,SCORED,sheltered,sheltered
059192,66.8,66.8,0.0,100.0,100.0,0.0,0.304,0.304,0.0,SCORED,SCORED,sheltered,sheltered
059193,74.7,74.7,0.0,100.0,100.0,0.0,0.368,0.368,0.0,SCORED,SCORED,sheltered,sheltered
059194,66.5,66.5,0.0,100.0,100.0,0.0,0.302,0.302,0.0,SCORED,SCORED,sheltered,sheltered
059195,71.6,71.6,0.0,100.0,100.0,0.0,0.347,0.347,0.0,SCORED,SCORED,sheltered,sheltered
059196,69.0,69.0,0.0,100.0,100.0,0.0,0.323,0.323,0.0,SCORED,SCORED,sheltered,sheltered
059197,76.5,76.5,0.0,100.0,100.0,0.0,0.412,0.412,0.0,SCORED,SCORED,sheltered,sheltered
059198,69.3,69.3,0.0,100.0,100.0,0.0,0.326,0.326,0.0,SCORED,SCORED,sheltered,sheltered
059199,76.6,76.6,0.0,100.0,100.0,0.0,0.416,0.416,0.0,SCORED,SCORED,sheltered,sheltered
059200,69.5,69.5,0.0,100.0,100.0,0.0,0.328,0.328,0.0,SCORED,SCORED,sheltered,sheltered
059201,76.7,76.7,0.0,100.0,100.0,0.0,0.417,0.417,0.0,SCORED,SCORED,sheltered,sheltered
059203,77.1,77.1,0.0,100.0,100.0,0.0,0.428,0.428,0.0,SCORED,SCORED,sheltered,sheltered
059204,75.0,75.0,0.0,100.0,100.0,0.0,0.375,0.375,0.0,SCORED,SCORED,sheltered,sheltered
059205,78.2,78.2,0.0,100.0,100.0,0.0,0.455,0.455,0.0,SCORED,SCORED,sheltered,sheltered
059206,74.8,74.8,0.0,100.0,100.0,0.0,0.37,0.37,0.0,SCORED,SCORED,sheltered,sheltered
059207,77.2,77.2,0.0,100.0,100.0,0.0,0.429,0.429,0.0,SCORED,SCORED,sheltered,sheltered
059208,76.3,76.3,0.0,100.0,100.0,0.0,0.408,0.408,0.0,SCORED,SCORED,sheltered,sheltered
059209,78.8,78.8,0.0,100.0,100.0,0.0,0.471,0.471,0.0,SCORED,SCORED,sheltered,sheltered
059210,76.7,76.7,0.0,100.0,100.0,0.0,0.416,0.416,0.0,SCORED,SCORED,sheltered,sheltered
059211,79.1,79.1,0.0,100.0,100.0,0.0,0.479,0.479,0.0,SCORED,SCORED,sheltered,sheltered
059213,78.8,78.8,0.0,100.0,100.0,0.0,0.469,0.469,0.0,SCORED,SCORED,sheltered,sheltered
059214,83.2,83.2,0.0,100.0,100.0,0.0,0.579,0.579,0.0,SCORED,SCORED,sheltered,sheltered
059215,80.1,80.1,0.0,100.0,100.0,0.0,0.502,0.502,0.0,SCORED,SCORED,sheltered,sheltered
059216,77.8,77.8,0.0,100.0,100.0,0.0,0.445,0.445,0.0,SCORED,SCORED,sheltered,sheltered
059217,80.1,80.1,0.0,100.0,100.0,0.0,0.503,0.503,0.0,SCORED,SCORED,sheltered,sheltered
059218,77.5,77.5,0.0,100.0,100.0,0.0,0.438,0.438,0.0,SCORED,SCORED,sheltered,sheltered
059219,80.0,80.0,0.0,100.0,100.0,0.0,0.499,0.499,0.0,SCORED,SCORED,sheltered,sheltered
059220,80.0,80.0,0.0,100.0,100.0,0.0,0.499,0.499,0.0,SCORED,SCORED,sheltered,sheltered
059221,79.7,79.7,0.0,100.0,100.0,0.0,0.492,0.492,0.0,SCORED,SCORED,sheltered,sheltered
059222,79.7,79.7,0.0,100.0,100.0,0.0,0.493,0.493,0.0,SCORED,SCORED,sheltered,sheltered
059223,83.6,83.6,0.0,100.0,100.0,0.0,0.59,0.59,0.0,SCORED,SCORED,sheltered,sheltered
059224,83.5,83.5,0.0,100.0,100.0,0.0,0.587,0.587,0.0,SCORED,SCORED,sheltered,sheltered
059225,83.9,83.9,0.0,100.0,100.0,0.0,0.597,0.597,0.0,SCORED,SCORED,sheltered,sheltered
059226,83.7,83.7,0.0,100.0,100.0,0.0,0.593,0.593,0.0,SCORED,SCORED,sheltered,sheltered
059227,83.9,83.9,0.0,100.0,100.0,0.0,0.598,0.598,0.0,SCORED,SCORED,sheltered,sheltered
059228,85.5,85.5,0.0,100.0,100.0,0.0,0.637,0.637,0.0,SCORED,SCORED,sheltered,sheltered
059229,83.8,83.8,0.0,100.0,100.0,0.0,0.594,0.594,0.0,SCORED,SCORED,sheltered,sheltered
059230,83.6,83.6,0.0,100.0,100.0,0.0,0.589,0.589,0.0,SCORED,SCORED,sheltered,sheltered
059231,83.4,83.4,0.0,100.0,100.0,0.0,0.586,0.586,0.0,SCORED,SCORED,sheltered,sheltered
059232,83.3,83.3,0.0,100.0,100.0,0.0,0.583,0.583,0.0,SCORED,SCORED,sheltered,sheltered
059233,83.0,83.0,0.0,100.0,100.0,0.0,0.574,0.574,0.0,SCORED,SCORED,sheltered,sheltered
059234,83.9,83.9,0.0,100.0,100.0,0.0,0.598,0.598,0.0,SCORED,SCORED,sheltered,sheltered
059235,90.7,90.7,0.0,100.0,100.0,0.0,0.768,0.768,0.0,SCORED,SCORED,sheltered,sheltered
059236,90.5,90.5,0.0,100.0,100.0,0.0,0.763,0.763,0.0,SCORED,SCORED,sheltered,sheltered
059237,91.9,91.9,0.0,100.0,100.0,0.0,0.798,0.798,0.0,SCORED,SCORED,sheltered,sheltered
059238,92.2,92.2,0.0,100.0,100.0,0.0,0.806,0.806,0.0,SCORED,SCORED,sheltered,sheltered
059239,96.3,96.3,0.0,100.0,100.0,0.0,0.908,0.908,0.0,SCORED,SCORED,sheltered,sheltered
059240,93.1,93.1,0.0,100.0,100.0,0.0,0.829,0.829,0.0,SCORED,SCORED,sheltered,sheltered
059241,94.6,94.6,0.0,100.0,100.0,0.0,0.864,0.864,0.0,SCORED,SCORED,sheltered,sheltered
059242,94.3,94.3,0.0,100.0,100.0,0.0,0.858,0.858,0.0,SCORED,SCORED,sheltered,sheltered
059243,94.8,94.8,0.0,100.0,100.0,0.0,0.869,0.869,0.0,SCORED,SCORED,sheltered,sheltered
059282,71.9,71.9,0.0,100.0,100.0,0.0,0.452,0.452,0.0,SCORED,SCORED,sheltered,sheltered
059284,69.4,69.4,0.0,100.0,100.0,0.0,0.286,0.286,0.0,SCORED,SCORED,sheltered,sheltered
059286,68.7,68.7,0.0,100.0,100.0,0.0,0.28,0.28,0.0,SCORED,SCORED,sheltered,sheltered
059287,68.3,68.3,0.0,100.0,100.0,0.0,0.277,0.277,0.0,SCORED,SCORED,sheltered,sheltered
059288,72.3,72.3,0.0,100.0,100.0,0.0,0.456,0.456,0.0,SCORED,SCORED,sheltered,sheltered
059289,71.1,71.1,0.0,100.0,100.0,0.0,0.444,0.444,0.0,SCORED,SCORED,sheltered,sheltered
059290,76.6,76.6,0.0,100.0,100.0,0.0,0.505,0.505,0.0,SCORED,SCORED,sheltered,sheltered
059291,77.0,77.0,0.0,100.0,100.0,0.0,0.51,0.51,0.0,SCORED,SCORED,sheltered,sheltered
059292,77.3,77.3,0.0,100.0,100.0,0.0,0.513,0.513,0.0,SCORED,SCORED,sheltered,sheltered
059293,76.5,76.5,0.0,100.0,100.0,0.0,0.504,0.504,0.0,SCORED,SCORED,sheltered,sheltered
059294,76.7,76.7,0.0,100.0,100.0,0.0,0.506,0.506,0.0,SCORED,SCORED,sheltered,sheltered
059295,73.7,73.7,0.0,100.0,100.0,0.0,0.444,0.444,0.0,SCORED,SCORED,sheltered,sheltered
059296,73.8,73.8,0.0,100.0,100.0,0.0,0.445,0.445,0.0,SCORED,SCORED,sheltered,sheltered
059297,74.3,74.3,0.0,100.0,100.0,0.0,0.45,0.45,0.0,SCORED,SCORED,sheltered,sheltered
059298,80.3,80.3,0.0,100.0,100.0,0.0,0.557,0.557,0.0,SCORED,SCORED,sheltered,sheltered
059299,74.5,74.5,0.0,100.0,100.0,0.0,0.453,0.453,0.0,SCORED,SCORED,sheltered,sheltered
059300,74.4,74.4,0.0,100.0,100.0,0.0,0.452,0.452,0.0,SCORED,SCORED,sheltered,sheltered
059301,74.2,74.2,0.0,100.0,100.0,0.0,0.449,0.449,0.0,SCORED,SCORED,sheltered,sheltered
059304,77.6,77.6,0.0,100.0,100.0,0.0,0.488,0.488,0.0,SCORED,SCORED,sheltered,sheltered
059305,77.2,77.2,0.0,100.0,100.0,0.0,0.483,0.483,0.0,SCORED,SCORED,sheltered,sheltered
059383,94.3,94.3,0.0,100.0,100.0,0.0,0.883,0.883,0.0,SCORED,SCORED,sheltered,sheltered
059384,95.2,95.2,0.0,100.0,100.0,0.0,0.905,0.905,0.0,SCORED,SCORED,sheltered,sheltered
059385,95.2,95.2,0.0,100.0,100.0,0.0,0.906,0.906,0.0,SCORED,SCORED,sheltered,sheltered
059386,95.0,95.0,0.0,100.0,100.0,0.0,0.901,0.901,0.0,SCORED,SCORED,sheltered,sheltered
059387,97.4,97.4,0.0,100.0,100.0,0.0,0.961,0.961,0.0,SCORED,SCORED,sheltered,sheltered
059388,96.5,96.5,0.0,100.0,100.0,0.0,0.936,0.936,0.0,SCORED,SCORED,sheltered,sheltered
059389,98.3,98.3,0.0,100.0,100.0,0.0,0.958,0.958,0.0,SCORED,SCORED,sheltered,sheltered
059390,97.6,97.6,0.0,100.0,100.0,0.0,0.94,0.94,0.0,SCORED,SCORED,sheltered,sheltered
059391,96.6,96.6,0.0,100.0,100.0,0.0,0.939,0.939,0.0,SCORED,SCORED,sheltered,sheltered
059392,96.6,96.6,0.0,100.0,100.0,0.0,0.939,0.939,0.0,SCORED,SCORED,sheltered,sheltered
059394,96.6,96.6,0.0,100.0,100.0,0.0,0.939,0.939,0.0,SCORED,SCORED,sheltered,sheltered
059395,89.6,89.6,0.0,100.0,100.0,0.0,0.764,0.764,0.0,SCORED,SCORED,sheltered,sheltered
059398,83.4,83.4,0.0,100.0,100.0,0.0,0.61,0.61,0.0,SCORED,SCORED,sheltered,sheltered
059400,83.9,83.9,0.0,100.0,100.0,0.0,0.622,0.622,0.0,SCORED,SCORED,sheltered,sheltered
059402,82.5,82.5,0.0,100.0,100.0,0.0,0.587,0.587,0.0,SCORED,SCORED,sheltered,sheltered
059405,81.5,81.5,0.0,100.0,100.0,0.0,0.561,0.561,0.0,SCORED,SCORED,sheltered,sheltered
059413,76.3,76.3,0.0,100.0,100.0,0.0,0.406,0.406,0.0,SCORED,SCORED,sheltered,sheltered
059418,76.3,76.3,0.0,100.0,100.0,0.0,0.432,0.432,0.0,SCORED,SCORED,sheltered,sheltered
059422,73.8,73.8,0.0,100.0,100.0,0.0,0.344,0.344,0.0,SCORED,SCORED,sheltered,sheltered
059423,75.1,75.1,0.0,100.0,100.0,0.0,0.378,0.378,0.0,SCORED,SCORED,sheltered,sheltered
059424,76.7,76.7,0.0,100.0,100.0,0.0,0.418,0.418,0.0,SCORED,SCORED,sheltered,sheltered
059425,77.5,77.5,0.0,100.0,100.0,0.0,0.438,0.438,0.0,SCORED,SCORED,sheltered,sheltered
059426,76.7,76.7,0.0,100.0,100.0,0.0,0.418,0.418,0.0,SCORED,SCORED,sheltered,sheltered
059427,78.1,78.1,0.0,100.0,100.0,0.0,0.453,0.453,0.0,SCORED,SCORED,sheltered,sheltered
059428,78.0,78.0,0.0,100.0,100.0,0.0,0.449,0.449,0.0,SCORED,SCORED,sheltered,sheltered
059429,80.6,80.6,0.0,100.0,100.0,0.0,0.514,0.514,0.0,SCORED,SCORED,sheltered,sheltered
059430,79.9,79.9,0.0,100.0,100.0,0.0,0.497,0.497,0.0,SCORED,SCORED,sheltered,sheltered
059431,94.5,94.5,0.0,100.0,100.0,0.0,0.862,0.862,0.0,SCORED,SCORED,sheltered,sheltered
059432,98.9,98.9,0.0,100.0,100.0,0.0,0.973,0.973,0.0,SCORED,SCORED,sheltered,sheltered
059433,78.6,78.6,0.0,100.0,100.0,0.0,0.491,0.491,0.0,SCORED,SCORED,sheltered,sheltered
059434,77.9,77.9,0.0,100.0,100.0,0.0,0.473,0.473,0.0,SCORED,SCORED,sheltered,sheltered
059435,77.9,77.9,0.0,100.0,100.0,0.0,0.472,0.472,0.0,SCORED,SCORED,sheltered,sheltered
059436,77.7,77.7,0.0,100.0,100.0,0.0,0.468,0.468,0.0,SCORED,SCORED,sheltered,sheltered
